id,name,price_nzd,room_type,accommodates,minimum_nights,review_scores_rating,number_of_reviews,last_review,region_parent_name,latitude,longitude,host_name,formatted_price
l26750947,Hut in West Coast · ★4.81 · 1 bedroom · 2 beds · 1 bath,328.0,Entire home/apt,3,1,4.81,73,2023-07-08,Westland District,-43.38517,170.18458,Sinead,$328.00
l785870117029427117,Guest suite in Jacks Point · ★5.0 · 1 bedroom · 3 beds · 1 bath,146.0,Entire home/apt,4,2,5.0,50,2023-09-02,Queenstown-Lakes District,-45.06296825067837,168.7517653190491,Karen,$146.00
l16828816,Rental unit in Queenstown · ★4.91 · 3 bedrooms · 4 beds · 2 baths,700.0,Entire home/apt,6,2,4.91,152,2023-08-19,Queenstown-Lakes District,-45.03679,168.65143,Alison,$700.00
l552194431324016378,Home in Queenstown · ★4.58 · 3 bedrooms · 3 beds · 1.5 baths,334.0,Entire home/apt,6,2,4.58,33,2023-08-26,Queenstown-Lakes District,-45.03618,168.63257,Michelle,$334.00
l861224424835900150,Cottage in Waihopai Valley · ★5.0 · 2 bedrooms · 3 beds · 1 bath,195.0,Entire home/apt,4,1,5.0,9,2023-08-19,Marlborough District,-41.7056054,173.48850359999997,Justin & Alexia,$195.00
l862449539627183396,Guest suite in Napier · 2 bedrooms · 3 beds · 1 bath,320.0,Entire home/apt,4,3,,0,,Napier City,-39.47845,176.91763999999995,Jeannie,$320.00
l33227792,Serviced apartment in Lower Shotover · ★4.94 · 1 bedroom · 1 bed · 1 bath,314.0,Entire home/apt,2,1,4.94,47,2023-09-03,Queenstown-Lakes District,-44.99159,168.75636,Manata,$314.00
l792057082003949300,Home in Napier · 4 bedrooms · 4 beds · 3 baths,886.0,Entire home/apt,8,2,,0,,Napier City,-39.48483,176.83947,Bachcare,$886.00
l46110011,Home in Kinloch · ★4.96 · 3 bedrooms · 6 beds · 2 baths,395.0,Entire home/apt,8,2,4.96,25,2023-06-04,Taupo District,-38.66471,175.92243,Duncan,$395.00
l31965816,Guest suite in Wanaka · ★4.79 · 2 bedrooms · 3 beds · 1 bath,260.0,Entire home/apt,5,1,4.79,159,2023-07-20,Queenstown-Lakes District,-44.67993,169.15304,Robyn,$260.00
l23731860,Rental unit in Tutukaka · ★4.95 · 1 bedroom · 1 bed · 1 bath,99.0,Entire home/apt,2,2,4.95,370,2023-08-24,Whangarei District,-35.62143,174.53445,Anne,$99.00
l25213270,Rental unit in Queenstown · ★4.95 · Studio · 1 bed · 1 bath,366.0,Entire home/apt,2,4,4.95,190,2023-08-28,Queenstown-Lakes District,-45.02186,168.69388999999995,Andrea,$366.00
l823392521794631644,Rental unit in Wānaka · 1 bedroom · 1 bed · 1 bath,291.0,Entire home/apt,2,2,5.0,1,2023-03-02,Queenstown-Lakes District,-44.697885421401175,169.13898351904902,Teri,$291.00
l708104802136115571,Home in Clyde · ★5.0 · 4 bedrooms · 1 bed · 1.5 baths,250.0,Entire home/apt,4,1,5.0,15,2023-07-14,Central Otago District,-45.19058846940959,169.32132555396728,Jacqueline,$250.00
l551819419102010041,Home in Wellington · ★4.67 · 3 bedrooms · 2 beds · 2 baths,305.0,Entire home/apt,6,20,4.67,3,2022-05-28,Wellington City,-41.31681,174.82414,Sarah,$305.00
l23291928,Home in Lake Tekapo · ★4.55 · 4 bedrooms · 7 beds · 1 bath,290.0,Entire home/apt,8,2,4.55,40,2023-03-18,Mackenzie District,-44.00831,170.48265,Discover Tekapo Accommodation,$290.00
l37019799,Condo in Ponsonby · ★4.58 · Studio · 1 bed · 1 bath,113.0,Entire home/apt,2,1,4.58,64,2020-03-15,Auckland,-36.85789000000001,174.74521,Georgina,$113.00
l10045340,Home in Auckland · 1 bedroom · 1 bed · 1 bath,55.0,Private room,1,1,0.0,1,2015-12-26,Auckland,-36.86551,174.73459,Phabi,$55.00
l39678713,Home in Lake Hayes Estate · 4 bedrooms · 3 beds · 2 baths,380.0,Entire home/apt,7,3,5.0,1,2019-11-16,Queenstown-Lakes District,-45.00100000000001,168.78682,Katie,$380.00
l911746398323675668,Tiny home in Te Puna · ★5.0 · 1 bedroom · 1 bed · 1 bath,221.0,Entire home/apt,2,2,5.0,12,2023-08-27,Western Bay of Plenty District,-37.705725,176.05932180000005,Deb & Mark,$221.00
l39736473,Rental unit in Dunedin · ★4.62 · 1 bedroom · 3 beds · 1 bath,86.0,Entire home/apt,4,1,4.62,273,2023-08-24,Dunedin City,-45.88149,170.49456999999995,Simon And Sacha,$86.00
l53795122,Vacation home in Auckland · ★5.0 · 3 bedrooms · 4 beds · 1 bath,800.0,Entire home/apt,6,3,5.0,6,2023-04-16,Auckland,-36.26724,175.49101000000005,Jane,$800.00
l853202986980803130,Home in Matarangi · 1 bedroom · 1 bed · 1 bath,227.0,Entire home/apt,2,2,,0,,Thames-Coromandel District,-36.73214,175.6528,Bachcare,$227.00
l34451579,Rental unit in Clarks Beach · ★5.0 · 1 bedroom · 1 bed · 1 bath,220.0,Entire home/apt,6,2,5.0,16,2023-04-08,Auckland,-37.13309,174.70963,Wendy,$220.00
l21801257,Condo in Wellington · ★4.91 · 2 bedrooms · 3 beds · 1 bath,180.0,Entire home/apt,5,1,4.91,330,2023-08-19,Wellington City,-41.28443,174.77508999999995,Grace,$180.00
l964650242861097663,Home in Raglan · ★New · 3 bedrooms · 3 beds · 3 baths,410.0,Entire home/apt,6,2,,0,,Waikato District,-37.800950198934665,174.87013102471732,Groundswell Property,$410.00
l26166387,Home in Oamaru · ★5.0 · 5 bedrooms · 4 beds · 1 private bath,130.0,Private room,4,1,5.0,4,2023-03-06,Waitaki District,-45.10856,170.96878,Rodger,$130.00
l51379383,Guest suite in Bay of Plenty · ★4.89 · 1 bedroom · 1 bed · 1 bath,158.0,Entire home/apt,2,1,4.89,47,2023-09-02,Tauranga City,-37.72881,176.15731,Daniel,$158.00
l20153533,Tiny home in Te Puru · ★4.59 · 1 bedroom · 1 bed · 1 bath,59.0,Entire home/apt,3,1,4.59,116,2021-05-15,Thames-Coromandel District,-37.05063,175.52168999999995,Natalie,$59.00
l658811852420862487,Bungalow in Whangamatā · 2 bedrooms · 2 beds · 1 bath,311.0,Entire home/apt,4,2,,0,,Thames-Coromandel District,-37.22319,175.88038,Bachcare,$311.00
l2381272,Home in Queenstown · ★4.92 · 3 bedrooms · 6 beds · 2 baths,693.0,Entire home/apt,8,3,4.92,253,2023-08-22,Queenstown-Lakes District,-45.03185,168.67575,Tim,$693.00
l5864348,Rental unit in Prebbleton · ★4.71 · 1 bedroom · 1 bed · 1 bath,60.0,Entire home/apt,2,1,4.71,24,2017-09-02,Selwyn District,-43.58138,172.51205,Brent,$60.00
l859649072573575335,Guesthouse in Auckland · ★4.82 · 1 bedroom · 1 bed · 1 bath,108.0,Entire home/apt,2,2,4.82,11,2023-08-28,Auckland,-36.75959,174.75806,Heather,$108.00
l24142882,Guest suite in Auckland · ★4.95 · 2 bedrooms · 3 beds · 1 bath,100.0,Entire home/apt,4,2,4.95,204,2023-08-27,Auckland,-36.75392,174.69733,Lucy,$100.00
l31520234,Home in Aongatete · ★5.0 · 1 bedroom · 1 bed · 1 private bath,95.0,Private room,2,1,5.0,12,2021-04-05,Western Bay of Plenty District,-37.61491,175.89593,Cath And Nick,$95.00
l760577815763891794,Rental unit in Auckland · ★4.74 · 2 bedrooms · 3 beds · 1 bath,139.0,Entire home/apt,5,2,4.74,35,2023-08-25,Auckland,-36.89429000000001,174.6982,Nicole,$139.00
l34603848,Home in Queenstown · ★5.0 · 2 bedrooms · 2 beds · 2 baths,450.0,Entire home/apt,4,3,5.0,7,2023-01-08,Queenstown-Lakes District,-45.03919000000001,168.62852,Denise,$450.00
l8059765,Home in Nelson · ★4.86 · 2 bedrooms · 2 beds · 1 shared bath,180.0,Private room,3,2,4.86,8,2023-01-05,Nelson City,-41.31443,173.22385,Caroline,$180.00
l745260120312385147,Guesthouse in Dunedin · ★4.98 · 1 bedroom · 1 bed · 1 bath,114.0,Entire home/apt,2,1,4.98,107,2023-08-27,Dunedin City,-45.90978,170.48625,Mel,$114.00
l45225871,Bed and breakfast in Punga Cove · ★5.0 · 1 bedroom · 1 bed · 1 private bath,250.0,Private room,2,1,5.0,4,2023-08-29,Marlborough District,-41.1312,174.15806,Dave & Neroli,$250.00
l17304183,Home in Oakura · ★4.91 · 1 bedroom · 2 beds · 1 bath,140.0,Private room,4,2,4.91,22,2023-04-15,New Plymouth District,-39.1173,173.95086,Nicola,$140.00
l44212044,Guesthouse in Whitianga · ★4.91 · Studio · 1 bed · 1 bath,105.0,Entire home/apt,2,2,4.91,239,2023-09-02,Thames-Coromandel District,-36.82458,175.69806,Kelsi,$105.00
l43508539,Farm stay in Riverhead · ★4.57 · 9 bedrooms · 15 beds · 3 baths,1083.0,Entire home/apt,16,1,4.57,35,2023-08-04,Auckland,-36.75576,174.62011,Chixiong,"$1,083.00"
l39002510,Home in Picton · ★4.94 · 5 bedrooms · 6 beds · 6.5 baths,2000.0,Entire home/apt,10,2,4.94,17,2023-02-18,Marlborough District,-41.094193,174.187057,Rees,"$2,000.00"
l922698288364035763,Home in Mount Maunganui · ★New · 2 bedrooms · 2 beds · 1 bath,259.0,Entire home/apt,4,2,,0,,Tauranga City,-37.6791185,176.2292955,Belinda,$259.00
l18163959,Home in Auckland · ★4.85 · 2 bedrooms · 2 beds · 1 private bath,145.0,Private room,4,1,4.85,13,2023-03-23,Auckland,-36.91957,174.90907,Barbara,$145.00
l43970838,Guest suite in Auckland · ★4.70 · 1 bedroom · 1 bed · 1 bath,90.0,Entire home/apt,2,2,4.7,27,2023-08-20,Auckland,-36.85921,174.73431000000005,Michaela,$90.00
l41222740,Home in Rotorua · ★4.33 · 1 bedroom · 1 bed · 1 shared bath,70.0,Private room,2,1,4.33,3,2020-02-08,Rotorua District,-38.13626,176.23243,Sunitha,$70.00
l54024974,Boutique hotel in Lake Tekapo · 1 bedroom · 2 beds · 1 private bath,423.0,Private room,5,1,4.0,1,2023-01-29,Mackenzie District,-44.00385,170.47066,Galaxy Boutique Hotel,$423.00
l821116359243614097,Rental unit in Wellington · ★4.29 · 1 bedroom · 1 bed · 1 bath,112.0,Entire home/apt,2,1,4.29,21,2023-08-18,Wellington City,-41.2856,174.7747,Tia,$112.00
l40012631,Guesthouse in Queenstown · ★5.0 · 1 bedroom · 1 bath,430.0,Entire home/apt,2,1,5.0,6,2023-03-16,Queenstown-Lakes District,-45.02743,168.66919,Stay Of Queenstown,$430.00
l18690469,Home in Taupo · ★4.36 · 3 bedrooms · 5 beds · 1 bath,176.0,Entire home/apt,6,2,4.36,11,2023-08-21,Taupo District,-38.70477,176.08864,Harcourts Taupō,$176.00
l40594563,Cottage in Katikati · ★4.98 · 3 bedrooms · 3 beds · 1 bath,200.0,Entire home/apt,4,1,4.98,95,2023-08-26,Western Bay of Plenty District,-37.54531,175.93712,Simon,$200.00
l16870239,Place to stay in Manunui · ★4.99 · 1 bedroom · 4 beds · 1 bath,95.0,Entire home/apt,5,2,4.99,158,2023-09-02,Ruapehu District,-38.9196,175.34069,Suzanne,$95.00
l35917716,Home in Ohakune · ★4.71 · 3 bedrooms · 4 beds · 2 baths,216.0,Entire home/apt,8,2,4.71,7,2023-08-12,Ruapehu District,-39.4104,175.38315,Bachcare,$216.00
l819949771044848390,Home in Whangamatā · 4 bedrooms · 6 beds · 2 baths,550.0,Entire home/apt,12,3,,0,,Thames-Coromandel District,-37.19976,175.87286,Hosts,$550.00
l40330068,Home in Papamoa · ★5.0 · 4 bedrooms · 7 beds · 2 baths,500.0,Entire home/apt,9,4,5.0,5,2023-01-30,Tauranga City,-37.7124,176.32873,Stefan,$500.00
l11039985,Home in Nelson · ★4.70 · 3 bedrooms · 4 beds · 2 baths,252.0,Entire home/apt,6,2,4.7,23,2023-03-15,Nelson City,-41.265,173.26796000000004,"Mara, Ola, Jarrod & Rob.",$252.00
l41208755,Home in Waiheke Island · ★4.78 · 2 bedrooms · 3 beds · 2 baths,424.0,Entire home/apt,5,2,4.78,69,2023-07-15,Auckland,-36.7807,175.04643000000004,Coast And Country,$424.00
l774128651042522931,Home in Christchurch · ★4.0 · 1 bedroom · 2 beds · Shared half-bath,58.0,Private room,2,1,4.0,3,2023-01-07,Christchurch City,-43.53132,172.52196,Jill,$58.00
l53926425,Townhouse in Taupō · ★4.91 · 3 bedrooms · 3 beds · 2.5 baths,329.0,Entire home/apt,6,2,4.91,23,2023-06-03,Taupo District,-38.68694,176.07509,Richard,$329.00
l21900315,Guesthouse in Havelock North · ★4.90 · 1 bedroom · 1 bed · 1 bath,165.0,Entire home/apt,2,1,4.9,252,2023-08-19,Hastings District,-39.6932,176.86635,Danielle,$165.00
l683422229861030403,Rental unit in Auckland · ★4.69 · 2 bedrooms · 2 beds · 2 baths,172.0,Entire home/apt,4,1,4.69,42,2023-08-15,Auckland,-36.8577229,174.75514040000004,Team EJ,$172.00
l27687095,Guesthouse in Christchurch · ★4.94 · Studio · 3 beds · 1 bath,114.0,Entire home/apt,4,2,4.94,33,2023-05-09,Christchurch City,-43.54578,172.66446000000005,Evelyn,$114.00
l21179248,Home in Wanaka · ★4.86 · 4 bedrooms · 6 beds · 2.5 baths,457.0,Entire home/apt,9,2,4.86,36,2023-09-02,Queenstown-Lakes District,-44.69745,169.13572,Ronald,$457.00
l3157409,Rental unit in Taupo · ★4.57 · 2 bedrooms · 2 beds · 2 baths,300.0,Entire home/apt,4,2,4.57,7,2023-07-16,Taupo District,-38.69044,176.07502,Kim,$300.00
l816211215835632522,Home in Auckland · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,175.0,Entire home/apt,6,1,5.0,4,2023-08-11,Auckland,-36.8707088,174.6369374,Sampson,$175.00
l900130766428128340,Home in Wānaka · ★New · 2 bedrooms · 2 beds · 1 bath,294.0,Entire home/apt,4,2,,0,,Queenstown-Lakes District,-44.709170686775735,169.1310674697161,Wendy-Anne,$294.00
l24543910,Home in Queenstown · ★4.97 · 3 bedrooms · 3 beds · 2.5 baths,1200.0,Entire home/apt,6,3,4.97,64,2023-07-26,Queenstown-Lakes District,-45.02755,168.6837,Geoff,"$1,200.00"
l10075747,Home in Arrowtown · ★4.91 · 1 bedroom · 1 bed · 1 bath,190.0,Entire home/apt,2,2,4.91,237,2023-05-24,Queenstown-Lakes District,-44.94007,168.83258999999995,Anne-Marie,$190.00
l41563604,Guesthouse in Methven · ★4.22 · Studio · 1 bed · 1 bath,175.0,Entire home/apt,2,3,4.22,9,2022-06-07,Ashburton District,-43.62865,171.64968000000005,Paul,$175.00
l53484039,Home in Riverton/Aparima · ★4.77 · 1 bedroom · 1 bed · 1 bath,120.0,Entire home/apt,3,2,4.77,39,2023-08-14,Southland District,-46.37613,168.0279,Trish,$120.00
l33887103,Guesthouse in Christchurch · ★4.78 · 1 bedroom · 2 beds · 1 bath,75.0,Entire home/apt,3,6,4.78,9,2021-11-21,Christchurch City,-43.56756,172.74116999999995,Marty And Sue,$75.00
l52537095,Home in Waihi Beach · ★4.75 · 3 bedrooms · 4 beds · 2 baths,380.0,Entire home/apt,6,2,4.75,12,2022-12-31,Western Bay of Plenty District,-37.41182,175.93451000000005,Brandon,$380.00
l787165479414674283,Rental unit in Auckland · ★4.67 · 1 bedroom · 1 bed · 1 bath,205.0,Entire home/apt,2,2,4.67,3,2023-01-05,Auckland,-36.846963,174.76092,David,$205.00
l38666644,Guesthouse in Wanaka · ★4.93 · 1 bedroom · 1 bed · 1 bath,136.0,Entire home/apt,2,7,4.93,45,2020-03-20,Queenstown-Lakes District,-44.68563,169.18502,Elizabeth,$136.00
l18827375,Guesthouse in Tairua · ★4.50 · 2 bedrooms · 5 beds · 1 bath,180.0,Entire home/apt,5,2,4.5,10,2023-03-11,Thames-Coromandel District,-37.00771,175.84286,Paul,$180.00
l25915597,Home in Hawea Flat · ★5.0 · 4 bedrooms · 4 beds · 2 baths,350.0,Entire home/apt,8,2,5.0,26,2023-07-16,Queenstown-Lakes District,-44.66765,169.28588,Jocelyn,$350.00
l43080425,Serviced apartment in Wellington · ★4.67 · Studio · 1 bed · 1 bath,234.0,Entire home/apt,2,1,4.67,9,2023-03-18,Wellington City,-41.28551,174.77469,Gilmer Apartment Hotel,$234.00
l15208379,Home in Auckland · ★5.0 · 4 bedrooms · 6 beds · 2 baths,500.0,Entire home/apt,9,5,5.0,14,2021-01-08,Auckland,-36.86134000000001,174.7414,Isa,$500.00
l764159631280199101,Home in Nelson · ★5.0 · 3 bedrooms · 4 beds · 2 baths,300.0,Entire home/apt,6,3,5.0,4,2023-02-19,Nelson City,-41.27987,173.25173999999996,Erika,$300.00
l21154478,Guest suite in Te Awanga · ★4.92 · 1 bedroom · 1 bed · 1.5 baths,135.0,Entire home/apt,2,2,4.92,52,2023-07-15,Hastings District,-39.63402,176.97721,Anja,$135.00
l647159908632478171,Home in Papamoa · ★5.0 · 5 bedrooms · 7 beds · 2 baths,799.0,Entire home/apt,12,6,5.0,8,2023-03-04,Tauranga City,-37.68657,176.25845,Debbie,$799.00
l861687104035754999,Home in Wellington · ★5.0 · 4 bedrooms · 5 beds · 2 baths,550.0,Entire home/apt,8,2,5.0,4,2023-09-02,Wellington City,-41.30784,174.7958,Caitlin,$550.00
l547865929469166249,Home in Waihi Beach · ★4.93 · 1 bedroom · 1 bed · 1 private bath,250.0,Private room,2,1,4.93,15,2023-07-15,Western Bay of Plenty District,-37.39793,175.93785,Kate,$250.00
l960322256017527754,Home in Auckland · ★New · 4 bedrooms · 6 beds · 3 baths,480.0,Entire home/apt,8,5,,0,,Auckland,-36.86142658247885,174.7312593118326,Amy,$480.00
l46738476,Home in Mokau · ★4.59 · 3 bedrooms · 7 beds · 1 bath,140.0,Entire home/apt,9,2,4.59,22,2023-04-08,Waitomo District,-38.69975,174.61994,Theresa,$140.00
l738082448210400255,Bed and breakfast in Christchurch · ★4.88 · 1 bedroom · 1 bed · 1.5 shared baths,57.0,Private room,2,1,4.88,17,2023-08-29,Christchurch City,-43.5131,172.55123,Glen & Esther,$57.00
l24363825,Home in Christchurch · ★4.77 · 1 bedroom · 1 bed · 2 shared baths,32.0,Private room,3,1,4.77,31,2020-02-09,Christchurch City,-43.51864000000001,172.58491,Roy,$32.00
l40512480,Home in Ocean Beach · ★3.29 · 5 bedrooms · 9 beds · 1 bath,248.0,Entire home/apt,10,2,3.29,7,2023-04-07,Hastings District,-39.74534,177.00912,Bachcare,$248.00
l33249836,Home in Hokowhitu · ★4.78 · 1 bedroom · 1 bed · 2.5 baths,59.0,Private room,2,1,4.78,185,2023-08-31,Palmerston North City,-40.37064,175.63825,Irene,$59.00
l33344800,Guesthouse in Muriwai · ★4.92 · 1 bedroom · 4 beds · 1 bath,135.0,Entire home/apt,2,2,4.92,205,2023-08-14,Auckland,-36.84153,174.43941999999996,Heather,$135.00
l34680356,Guest suite in Auckland · ★4.96 · Studio · 1 bed · 1 bath,59.0,Entire home/apt,2,1,4.96,23,2020-06-02,Auckland,-36.93953,174.66001,Peter,$59.00
l779032197760794882,Rental unit in Auckland · ★4.77 · 1 bedroom · 1 bed · 1 bath,105.0,Entire home/apt,2,1,4.77,30,2023-08-06,Auckland,-36.84829732242368,174.74403983204556,Megan,$105.00
l886369945247901282,Rental unit in Aongatete · ★5.0 · 1 bedroom · 2 beds · 1 bath,129.0,Entire home/apt,4,1,5.0,5,2023-09-02,Western Bay of Plenty District,-37.5911617,175.92292759999995,Chris,$129.00
l951773909478095735,Home in Clive · ★New · 4 bedrooms · 4 beds · 1 bath,600.0,Entire home/apt,6,2,,0,,Hastings District,-39.5863325343544,176.9170859511215,Nikki,$600.00
l39868540,Guesthouse in Napier · ★4.79 · 1 bedroom · 1 bed · 1 bath,88.0,Entire home/apt,2,1,4.79,54,2020-03-22,Napier City,-39.52462,176.8583,Ryan,$88.00
l901831699150711704,Home in Auckland · 3 bedrooms · 4 beds · 1 bath,210.0,Entire home/apt,7,1,5.0,1,2023-08-11,Auckland,-36.8734782,174.90714599999995,Ben,$210.00
l49148500,Home in Nelson · ★5.0 · 2 bedrooms · 2 beds · 1 bath,230.0,Entire home/apt,4,5,5.0,4,2023-03-09,Nelson City,-41.31064,173.24813999999995,Maree,$230.00
l10436761,Townhouse in Queenstown · ★4.95 · 3 bedrooms · 5 beds · 2 baths,857.0,Entire home/apt,8,4,4.95,42,2023-08-15,Queenstown-Lakes District,-45.03544,168.65126,Relax It’s Done,$857.00
l551721456828167118,Home in Auckland · ★4.89 · 1 bedroom · 1 bed · 1 private bath,97.0,Private room,2,1,4.89,18,2023-08-18,Auckland,-36.78695,175.04627,Steph,$97.00
l32049191,Hotel in Auckland · ★4.25 · Studio · 1 bed · 1 private bath,108.0,Hotel room,1,1,4.25,48,2023-02-26,Auckland,-36.85609,174.76266,Kiwi International,$108.00
l38852217,Home in Taupo · ★4.85 · 1 bedroom · 3 beds · 1 bath,151.0,Entire home/apt,4,2,4.85,196,2023-09-03,Taupo District,-38.73069,176.07912,Beatrice & Greg,$151.00
l766960929837153753,Home in Queenstown · 4 bedrooms · 5 beds · 3 baths,850.0,Entire home/apt,10,4,3.0,1,2023-07-05,Queenstown-Lakes District,-44.98331,168.67792,Leonie And Steph,$850.00
l32138871,Home in Oakura · ★5.0 · 3 bedrooms · 6 beds · 2 baths,700.0,Entire home/apt,6,2,5.0,16,2020-06-21,New Plymouth District,-39.11875,173.94705,Jane,$700.00
l958834586847228237,Guesthouse in Wellington · ★5.0 · 1 bedroom · 1 bed · 1 bath,110.0,Entire home/apt,2,1,5.0,4,2023-09-02,Wellington City,-41.29313676776438,174.74251256642577,Jono,$110.00
l39161216,Rental unit in Christchurch · ★4.47 · 2 bedrooms · 3 beds · 1 bath,120.0,Entire home/apt,3,1,4.47,81,2023-07-08,Christchurch City,-43.5304,172.65832,Beth,$120.00
l868393191704764604,Home in Nelson · 2 bedrooms · 3 beds · 1 bath,120.0,Entire home/apt,3,4,5.0,2,2023-05-16,Nelson City,-41.27868,173.26465,Joanna,$120.00
l818282148225762404,Home in Christchurch · 5 bedrooms · 5 beds · 3 baths,726.0,Entire home/apt,8,5,,0,,Christchurch City,-43.50416,172.57144,Katie,$726.00
l43631727,Home in Papamoa · ★4.98 · 1 bedroom · 1 bed · 1 private bath,113.0,Private room,2,1,4.98,44,2023-06-03,Tauranga City,-37.71552,176.33736000000005,Benny,$113.00
l845881136126505525,Home in Auckland · ★4.94 · 1 bedroom · 2 beds · 1 bath,88.0,Entire home/apt,3,1,4.94,32,2023-08-26,Auckland,-36.7938746,174.7333718,Angela,$88.00
l902384907821196962,Home in Takamatua · 4 bedrooms · 4 beds · 2 baths,495.0,Entire home/apt,8,2,,0,,Christchurch City,-43.78632,172.95017,Bachcare,$495.00
l43791111,Rental unit in Whangamata · ★4.99 · 2 bedrooms · 2 beds · 1 bath,257.0,Entire home/apt,4,2,4.99,77,2023-09-04,Thames-Coromandel District,-37.20433,175.87389,Laura,$257.00
l18465234,Guesthouse in Auckland · ★4.97 · Studio · 1 bed · 1 bath,120.0,Entire home/apt,2,2,4.97,114,2023-08-29,Auckland,-36.81251,174.7909,Liz,$120.00
